class,class_name,ndvi_mean,ndvi_max,ndvi_min,ndvi_amplitude,greenness,wetness,brightness,temporal_1,temporal_2,temporal_3,temporal_4,temporal_5,temporal_6,temporal_7,temporal_8,temporal_9,temporal_10,temporal_11,temporal_12
0,Non-Crop,0.19387898735713546,0.22547043878701314,0.13564898411883222,0.08982145466818092,0.1658693631618945,0.06629344270814297,0.31411374948008597,0.18982983684050445,0.2190681964296888,0.24889579053327118,0.24627563324381876,0.2013963190486464,0.24941340979588256,0.18863231420470222,0.2185661788049795,0.16977583284705847,0.14642192978667554,0.15471931642604725,0.1564320133073456
0,Non-Crop,0.12936867021839446,0.16040419513127482,0.060077800137742665,0.10032639499353216,0.10182218256515498,0.059444296075592845,0.4366013546832713,0.12520622521124897,0.14347992845542795,0.15965492431990505,0.1962354614890177,0.1819738512789795,0.1454340855183792,0.15441666813005284,0.11797549925144565,0.10778578782977724,0.1,0.1,0.1
0,Non-Crop,0.22102521089008959,0.298575771300101,0.09126176769114265,0.20731400360895835,0.13720180857927833,0.12764129607419966,0.3681607080506036,0.2520824064068761,0.2362061303108142,0.25494045307505847,0.2761324213397416,0.26673301241283814,0.269567499774769,0.21761744942134076,0.22246890926122856,0.17840059016729806,0.18922819922819187,0.1676581879111618,0.17348630095340245
0,Non-Crop,0.2425910720406334,0.23601568321849292,0.11318372121697992,0.122831962001513,0.144844552197832,0.07932107716980645,0.3657329090739832,0.26575328951063476,0.2823956028501023,0.2971470176220713,0.3050327315561217,0.2878110079249792,0.2545695918161146,0.2511631636075013,0.21150867642591017,0.224253341943592,0.1907734185273358,0.17813491437162624,0.20088633892905394
0,Non-Crop,0.21422659475762085,0.24273270949743914,0.06011226761227903,0.1826204418851601,0.10841068061149975,0.12009691314591199,0.3145526012728387,0.2254087788099114,0.2556487035164406,0.2793872307661942,0.25455370947631717,0.24640691723281646,0.2713524292877821,0.18054107646117143,0.2280880789839933,0.17033998515069826,0.16525883229456007,0.15263352900206084,0.177985668768385
0,Non-Crop,0.11762893701656574,0.24738154531740952,0.12460448792654233,0.1227770573908672,0.15833687650971598,0.14621725484745418,0.37497411590474083,0.13143181685078797,0.13357580450905915,0.16418433589316891,0.16775553436240437,0.16504733032882646,0.13209234854465424,0.12517514090473797,0.11004974145699373,0.10881168440707016,0.1,0.11274637243363994,0.1
0,Non-Crop,0.23517370157364834,0.15681695705121868,0.07809631895922303,0.07872063809199564,0.19504114840765588,0.13902637838909163,0.3911313505571426,0.2061167123922011,0.27482510672214183,0.2740927716489611,0.2579472917934924,0.301290580995292,0.22889468227892587,0.20397557163535732,0.2248840693652734,0.20876052701478767,0.2057076720906577,0.20206674817108072,0.22942985780372133
0,Non-Crop,0.23990927250310198,0.2799095834250612,0.054521867010618945,0.22538771641444227,0.1026366974497252,0.08764633668780496,0.4621106661563666,0.20564658192128443,0.2909579969166204,0.27969202483844446,0.3145403480727739,0.25348559066849874,0.25784537924922435,0.247070146900459,0.22330972299391583,0.1930678383081207,0.2034897652667971,0.17061065018229318,0.20178466652415653
0,Non-Crop,0.190926195167632,0.1842964208255194,0.11717006844058567,0.06712635238493372,0.1618128240457896,0.08581627180328405,0.3227115184399258,0.19577286888929427,0.25584545052044694,0.23529697377230477,0.27182620159249415,0.2397905245670623,0.24391470610139895,0.21851379250166694,0.17670879643331402,0.1326784054569925,0.13666780052579816,0.17276088491216468,0.1732056822587147
0,Non-Crop,0.12045572133801546,0.1521816998501823,0.0850587558806597,0.06712294396952259,0.15899176868546333,0.08922440450997324,0.38749498440474583,0.11506758464912431,0.15877784338414486,0.19257641162033085,0.1718123662766137,0.19849290359072538,0.12277729937891546,0.1,0.10180560597560209,0.1,0.1,0.1,0.1
0,Non-Crop,0.13602184281672897,0.16137949921629957,0.06288797219106493,0.09849152702523464,0.11280458389577724,0.06519026935122943,0.327765434529882,0.11399680471978672,0.16974658524540498,0.19304275268935983,0.18008274598631083,0.2225885663304425,0.1595582498712536,0.13414417380590898,0.10896925447287592,0.1,0.1,0.1,0.1
0,Non-Crop,0.17551259062822855,0.2535592242944048,0.053931213984109896,0.19962801031029492,0.17994103989090426,0.11279003894909077,0.3163518063897744,0.17326602963441196,0.19506447556777423,0.22986947386949189,0.24053749415937736,0.21036743901730207,0.19391983302053278,0.17706755708818903,0.11193500594903585,0.10736864461886109,0.1539735700938642,0.16046573116509727,0.13525485355858138
0,Non-Crop,0.1378655416516031,0.25700243788268284,0.13952068376871993,0.11748175411396292,0.15116774421156662,0.10321134852653156,0.3214344022679552,0.16834128985547928,0.11270187744454367,0.16372897395241356,0.1696494533060644,0.17959231054167904,0.16683333130933017,0.12369628939566467,0.1072389133448618,0.1,0.1,0.1,0.12079980782050513
0,Non-Crop,0.21837568579110073,0.22476632983935857,0.05869202880874237,0.1660743010306162,0.15371065418185478,0.10868411180208791,0.44908789483686595,0.19763076270457158,0.2385401891596387,0.24293686996380037,0.2405944405020167,0.28236410808301765,0.28648762580570114,0.19746033471771127,0.21209590914043114,0.16752270964326776,0.15975667223255197,0.1585815935731664,0.1658188541189848
0,Non-Crop,0.23451481369396376,0.16203506184924632,0.10245113895702546,0.059583922892220864,0.14103968269896616,0.14823786169086062,0.32240778043361046,0.24231987907362662,0.25678791397425726,0.2813348506295535,0.28986111108693907,0.26549964910316187,0.2537868148547535,0.2521371462895647,0.22112572201266548,0.23754109872221346,0.21803055091945514,0.2052288427685738,0.18400309910088777
0,Non-Crop,0.14855188546063655,0.21381546579246252,0.10076103786844551,0.11305442792401701,0.12424097324150803,0.06148368247392036,0.42212400848832654,0.16132373463618402,0.13929276114546751,0.18930383872808504,0.17420631079559012,0.18098003464587747,0.17942346609216264,0.13839961855795088,0.12332161319155904,0.13083761687952894,0.1,0.11731951396878246,0.1
0,Non-Crop,0.18934581109117665,0.22073642828252377,0.09118409141472686,0.1295523368677969,0.13488682665429955,0.14295291442478258,0.4661238815575458,0.19274039677898414,0.2151049664042998,0.24118024191914647,0.2708232423228834,0.23241366404514874,0.22154400750063408,0.18451149043968504,0.18357322007590848,0.14513611611277344,0.13408816478659494,0.15226926041729527,0.17476721335426904
0,Non-Crop,0.1538245726185254,0.2815800811219662,0.08924451074226354,0.19233557037970267,0.18165994394715773,0.09391349085702183,0.37538888588498154,0.11640873419800828,0.17076557986790936,0.19626648944271124,0.23722806819423375,0.20582799143509273,0.17936616924754592,0.17746868464518856,0.1,0.12069673901530029,0.12036537061300988,0.1,0.14142263720414439
0,Non-Crop,0.2191037783905444,0.24301091338927702,0.10334610919763215,0.13966480419164487,0.1893892583050958,0.12885972112245309,0.3303349759465502,0.197275969644675,0.22673502653553668,0.29137275388013173,0.2770192173216856,0.2576181150563694,0.2656101592874476,0.25189927807052964,0.1926718658411506,0.17271549477615847,0.15917435704034943,0.1904345710316947,0.20329791106242728
0,Non-Crop,0.20409226667006503,0.23140866650213943,0.07517990589069527,0.15622876061144414,0.13456959935039195,0.06815977168014256,0.48169011226672565,0.16851786169197946,0.2579844298300588,0.259253129037541,0.2528553225820586,0.2551565105377455,0.21150609292929531,0.2600633066653949,0.1891375289250886,0.16844003779676647,0.16973109326478403,0.16576623757164236,0.17329293087712805
0,Non-Crop,0.12288085643713921,0.23644325402502198,0.1106715046382856,0.12577174938673638,0.1424130671302386,0.12364442356247228,0.486873402953803,0.12107630315601502,0.16247359871967842,0.21572822771228378,0.18323465910949782,0.15658399125213224,0.15013644648450616,0.15135678618423767,0.1,0.10208566145234815,0.1,0.1,0.10016664042823299
0,Non-Crop,0.21062518721646226,0.21783269113347106,0.0724604822939982,0.14537220883947288,0.14524395161326936,0.06408570203797999,0.3352773973012447,0.15668745435763082,0.23351056681631616,0.24808004585268353,0.27442406384293333,0.29306918045665326,0.2630800950126152,0.21230341380835901,0.17095550765714784,0.22425225851606306,0.16293305001349717,0.16295755932156428,0.1748656691957426
0,Non-Crop,0.23470814341610707,0.18077094607230107,0.06906877206636666,0.11170217400593441,0.1036549667848095,0.09720669451099992,0.4129682266525233,0.2624797887969128,0.2054923932053298,0.23521415955812303,0.25977009119255834,0.25662244745189244,0.2687057865840819,0.2475609891024698,0.2120725566641788,0.19387045931546143,0.19638693275148544,0.20342640723536498,0.1729003468153923
0,Non-Crop,0.10380795334905174,0.17342288960492855,0.12159722288473974,0.051825666720188804,0.16589239419101515,0.05270959925034835,0.3443944323865899,0.11824139462991644,0.1051981948549173,0.1353910972638511,0.16347019390381282,0.1248302685124969,0.1479915291576973,0.1060574457888824,0.1,0.1,0.1,0.1,0.1
0,Non-Crop,0.13074764431237315,0.19397215953915198,0.13963358185211197,0.05433857768704001,0.10130019235107361,0.05855085308544681,0.34157725102920544,0.1,0.19001265992783767,0.14799116893378553,0.16429628546147895,0.20252784581930044,0.12560911057880667,0.15293067610111416,0.1,0.11784141427756847,0.1,0.1,0.1
0,Non-Crop,0.21454086912396414,0.17101697636496788,0.1368467975897913,0.034170178775176585,0.14874311982495136,0.13945522268940913,0.459971051189463,0.20726862487968703,0.23737323357975293,0.26277045374220015,0.2302122506010343,0.23304203202313395,0.25932975820961623,0.22501417828951634,0.19332204101242956,0.17706942301987558,0.17261599734794272,0.15579946178461998,0.1636977583373983
0,Non-Crop,0.23714482098407486,0.16766266243352115,0.10765164755142535,0.0600110148820958,0.1274055220687206,0.10541780025157935,0.4302840776703728,0.22776186658017616,0.2716548461669208,0.3116290391277873,0.31842946301950037,0.26253453449409153,0.27727435598091915,0.24103879158566424,0.2357375245578676,0.20697697529501385,0.14087388691113106,0.18223834552498114,0.2058389719634811
0,Non-Crop,0.13680236645219815,0.20839434210629648,0.07886937367706999,0.1295249684292265,0.13556727164649493,0.12190459051842455,0.359424343124635,0.1178143886755593,0.2134212846791561,0.18874227371021077,0.19037383825629836,0.16510008218985797,0.1807321712455758,0.13234561033043604,0.12170340136062438,0.15016393245217763,0.1,0.11184161924475475,0.1
0,Non-Crop,0.11127066726037133,0.2592283134305405,0.09954913162061985,0.15967918180992063,0.16884023964277362,0.09348273386037462,0.34928040664782134,0.12126541966261353,0.1458938463779925,0.13158859779553092,0.17973506673746945,0.1214782000242346,0.16407697851789751,0.1,0.1,0.1,0.1,0.1,0.1
0,Non-Crop,0.20384148467767788,0.2773793477347979,0.07496680088591859,0.2024125468488793,0.14894249636431406,0.07212094418196022,0.4975336015993294,0.21243384906032958,0.23196651535115023,0.25134661066198016,0.22818126249147438,0.2276852252107967,0.25482814894953376,0.21010638200353815,0.19993233724064935,0.16656772743489068,0.15556010158433795,0.1746609470640409,0.1582435738348108
0,Non-Crop,0.18944048177230796,0.18450132559315546,0.062056688577727885,0.12244463701542757,0.10769532016292092,0.11962887758781397,0.36797499275361323,0.18421993670737205,0.2161114531189119,0.23976543894558525,0.20072153917622754,0.22189365628245492,0.24023500716323687,0.2138517826587191,0.17756196449573128,0.12461108557840107,0.1522740451062247,0.15576225984325998,0.15510380975626328
0,Non-Crop,0.24969011658000062,0.2026067723177565,0.1267188288931127,0.0758879434246438,0.14019309136092423,0.09798756203039088,0.425501092643674,0.2407800661519852,0.3027290830525648,0.3233551087350097,0.289107665367138,0.28675125157936754,0.2739780316079883,0.22985710676230844,0.21377791626583564,0.19176717647956285,0.18545765939466322,0.20105020509910806,0.21909739495221145
0,Non-Crop,0.20194709240396047,0.18273808317975962,0.14499611839502252,0.0377419647847371,0.1786345014415552,0.05894110023122595,0.38351615515698567,0.2481415475120842,0.2126404310632373,0.26736269993202805,0.2842440128899175,0.21601275699209768,0.23334995889062965,0.19865241978878936,0.17242944308829275,0.17521450397470223,0.14061317659223996,0.14408149774427412,0.16330777821293502
0,Non-Crop,0.23256788274451384,0.2891628424792819,0.14949078226464352,0.1396720602146384,0.11738952492194873,0.08962420189026588,0.45164769514081826,0.21592077128242926,0.2659674708024521,0.2635969710992892,0.29510126842982676,0.28209121450282393,0.23217660764976703,0.27057398717410847,0.25094627482194326,0.1824719841694297,0.17593734566253932,0.19033897682585502,0.20398000226573476
0,Non-Crop,0.1826286055913709,0.1630480139867115,0.09084532130706988,0.07220269267964163,0.1372688517012314,0.07597537837603262,0.444684022737717,0.16581042963041379,0.20643432103058004,0.23859737544869652,0.21128681900489168,0.15847730035745328,0.1951477479536985,0.213797167553421,0.17195214522722738,0.17126597690171874,0.11111577686546213,0.10189446650493283,0.1566025603658021
0,Non-Crop,0.21961390324103922,0.2487677751987638,0.13505817290942418,0.11370960228933963,0.18672942009598026,0.12083629767150347,0.4674026656727344,0.2409473970328223,0.26697109198016283,0.2893306323021846,0.2824628503230348,0.2617364129759862,0.2524717841749035,0.2508000829741997,0.1857360284368135,0.18914724465310082,0.16287062111123715,0.17224258596657865,0.20990592421466558
0,Non-Crop,0.14305571997623692,0.24253903775636132,0.14811861780274233,0.094420419953619,0.16318135270166684,0.07598035810641598,0.42680114061992225,0.17295839488658515,0.17129960539501726,0.19046088015053048,0.18490287415979512,0.1992810384134579,0.17393840818709685,0.1742913592613596,0.1,0.10872651180865067,0.1023494610605306,0.1,0.1
0,Non-Crop,0.11010259022031577,0.23732556902644097,0.08458830569529567,0.1527372633311453,0.16209155177674772,0.05457420338125129,0.47430736123047523,0.1,0.14161810465181632,0.1834866200453974,0.15866233432905874,0.14446347102773588,0.17764933881432537,0.1,0.1,0.1,0.1,0.1,0.1
0,Non-Crop,0.20207489531120698,0.24817668214217026,0.07732595269982093,0.17085072944234933,0.19508635622504106,0.06510578917809003,0.3864669602085204,0.1997830893050476,0.23871152228748865,0.21960324893318467,0.28515238371037455,0.2654975374276979,0.22786715914777822,0.19491345710597552,0.17115331230447312,0.16571889482181368,0.14861033737334509,0.17313873668370255,0.15993836246663481
0,Non-Crop,0.24522901418720827,0.17782882735546818,0.13686231679556107,0.040966510559907104,0.1776596852791742,0.12709218446440518,0.4689566456233775,0.25808346938455917,0.2957833417200671,0.29123298682163246,0.3092838386691812,0.2888991716427478,0.3039549657013956,0.23875716854901624,0.26370866146094357,0.206585730408925,0.16773700626159246,0.1998448887522671,0.19633096475919107
0,Non-Crop,0.21963386509557822,0.19655429383853606,0.09552201490818012,0.10103227893035595,0.10116205399081007,0.05724468877945589,0.37849871128133694,0.2690794543410314,0.23368781846564268,0.28217784478528624,0.24763603550451305,0.27254136425872555,0.25913491557941276,0.226206325956609,0.19067460931830577,0.17652730227790253,0.16269156917286098,0.21972817699913044,0.18390478702816224
0,Non-Crop,0.18394730252303712,0.15146562711287753,0.08264613082439919,0.06881949628847835,0.15177116433847115,0.05878664991448334,0.37012538624183616,0.1639149023251388,0.20229657359552816,0.2619745823004224,0.24663890907858005,0.21798859406866528,0.2253225653553581,0.21899041165775052,0.1849008147968115,0.1472997851560442,0.12213206108567079,0.149965555062152,0.1565399939529525
0,Non-Crop,0.22025921246046876,0.2009175288814209,0.13148251137465122,0.06943501750676967,0.10801148463846752,0.13948166560605274,0.40951847523074725,0.21630014992910215,0.2705760539253026,0.2703596342413594,0.3137841022742133,0.25833365146530823,0.25427380758748147,0.20668368792605896,0.19213408632506335,0.19479281865203046,0.1939691953280039,0.23161320576172625,0.18304961804948475
0,Non-Crop,0.13426821119969481,0.2994500874085113,0.1474793162146783,0.151970771193833,0.16503256863469368,0.06995424509291451,0.43604564848625826,0.1291206804512279,0.12486780665235317,0.18432622289219522,0.19708687932395236,0.17006935329499143,0.19567155367069328,0.11680889834264135,0.1,0.10091712280549783,0.10633367136868306,0.12000055129569526,0.1
0,Non-Crop,0.23101348571224908,0.28510527960168874,0.09217209268734554,0.1929331869143432,0.12768277972350517,0.10923503285933622,0.4824726691233382,0.24167068356851826,0.22990859796659407,0.3006231048102225,0.29642855695759757,0.28451086716336266,0.24722488729581077,0.24454548866736137,0.20764452474789827,0.16016353674609743,0.18112852279456448,0.17993266401464164,0.2169844996312319
0,Non-Crop,0.15388500540996486,0.2389426277152391,0.06635238725850227,0.17259024045673682,0.1391081536651761,0.14694123223352873,0.3516266865402255,0.12799137589554674,0.20107281808774538,0.18660453062412186,0.2106898323747819,0.19841146517366526,0.1933494291596251,0.16247744363416333,0.11068599954171246,0.13597021703351125,0.1,0.1,0.11004568591212702
0,Non-Crop,0.20601658253281688,0.17505628618514246,0.06676192162883177,0.1082943645563107,0.10366714269335431,0.12364020150656405,0.432760905524361,0.23030676823892385,0.22819740725806892,0.25534324421823507,0.28186610194189554,0.245415284635382,0.24353471347681718,0.2065349673422172,0.17745845885902733,0.16914416013313652,0.14338920762277022,0.155452049344265,0.15004046896365464
0,Non-Crop,0.14742341574651258,0.22608522130325887,0.05415728590503921,0.17192793539821966,0.11483432009620889,0.1486630122958847,0.4930237392872091,0.1657499692405622,0.17832446219468256,0.20945716718410046,0.13937305751284151,0.2346557811834112,0.17455523038860693,0.17664307248425629,0.10908613581952095,0.12183876908236756,0.1,0.1,0.15042702654532872
0,Non-Crop,0.1265724684171079,0.25389389283392466,0.13381152896481102,0.12008236386911364,0.19446142194740235,0.11832480282896458,0.39943495280168545,0.14583177899939048,0.15669616045633908,0.1596676011053068,0.1777971884648108,0.17598865956183962,0.16548064432070062,0.11209525865654796,0.1224014662514742,0.1,0.1103184795794905,0.1,0.1
0,Non-Crop,0.24991205886559997,0.1572318058290834,0.1477174184221317,0.00951438740695168,0.14069079607228707,0.13707534503372593,0.4564770968116547,0.28218628424677294,0.28295402182608975,0.28710247540018186,0.3190685515615699,0.31916633998537686,0.25528350976805797,0.2689160606655905,0.24639635232733695,0.20612066403300372,0.22854968924857752,0.1989647333917925,0.21714657165651122
0,Non-Crop,0.10086379907471824,0.19868787448504055,0.08664615348713979,0.11204172099790076,0.13961726916092554,0.11954672066898621,0.3777116202540691,0.1,0.11876435629338443,0.1170744418421899,0.13871906914485374,0.14972254626304274,0.1167850888158159,0.12971309677804083,0.11400420010722857,0.1,0.1,0.1,0.1
0,Non-Crop,0.10384630987096535,0.20118717414392345,0.0880195618785857,0.11316761226533775,0.13988227808969006,0.10801723692273323,0.4067205093453757,0.1315317662411757,0.1390957692022227,0.1578149459446659,0.17078937037677422,0.16448975300798477,0.1393937455555507,0.11298633235299624,0.1,0.1,0.1,0.1,0.1
0,Non-Crop,0.14609349473894298,0.2704538846748995,0.10391612766752545,0.16653775700737405,0.13113076991560038,0.11103337833109184,0.4432301348446387,0.13402702343450873,0.13832853735725134,0.1854816819121876,0.1927837665072115,0.17217437387395176,0.18703784798899156,0.1900820251585458,0.13299998770362767,0.11146289411352348,0.1,0.12609557506699348,0.10931359512422305
0,Non-Crop,0.10651187992822288,0.24497270633910334,0.1451403342206657,0.09983237211843765,0.16016118201463314,0.13191888594267903,0.47684129266968156,0.1,0.11722513850741408,0.12053332373262385,0.1913781641221644,0.12709948656168127,0.12257738317750257,0.1,0.10687120608263072,0.1,0.1,0.1,0.1
0,Non-Crop,0.16776515181058438,0.2379912694763211,0.06680142077448634,0.17118984870183476,0.17368737449441823,0.13627970775432285,0.34334796001815515,0.19225684056310724,0.22420435998677543,0.1790997418504528,0.22299492562807635,0.24241989521953888,0.16398254024054337,0.1811088220946747,0.1501843144776997,0.13821586333278374,0.10344256542080002,0.1,0.1
0,Non-Crop,0.20386542269865543,0.29868839905532824,0.06283942894541253,0.2358489701099157,0.11041096493841664,0.12243388171287412,0.4156773834012818,0.1962828678789057,0.22376509242681833,0.23430535366007738,0.23344503741500078,0.23634474313861936,0.20931022456860812,0.21160309246683331,0.1709267966930016,0.17070101616907396,0.12387100389132805,0.16253681360978764,0.18525898565231433
0,Non-Crop,0.14865006296730635,0.19995028695872968,0.11694869551981901,0.08300159143891067,0.19941393612211677,0.11618391898493786,0.411556683474005,0.1434400917285319,0.20715801674189172,0.19265228658357098,0.18490706665672743,0.17430108653583637,0.1911619418702399,0.1374068820146458,0.1327364384381659,0.1424792387095918,0.1,0.1269840387270274,0.1
0,Non-Crop,0.2390766729219179,0.185196312278318,0.08993159158093081,0.0952647206973872,0.11524160133304175,0.14924835021583752,0.4854001935848591,0.26333862692150156,0.26588228812492615,0.3275368129619466,0.29681777904000806,0.2883825265930026,0.2628179508430657,0.2488034914205569,0.21848811480982602,0.21539872169029328,0.20933421337455474,0.175410669978602,0.17717499757224275
0,Non-Crop,0.2405436734546594,0.23307033610685643,0.08055243106580236,0.15251790504105406,0.13969815170742836,0.09472025405048357,0.42011886667212345,0.2572701479145704,0.26514028792984307,0.2876433355111818,0.29038741266814405,0.278311707157001,0.2797467263183264,0.23882792973250686,0.2463305670149142,0.21407236881438607,0.20365904983703445,0.1824549985203707,0.20053956243435989
0,Non-Crop,0.1260286772479763,0.25424266333536927,0.08460997265377855,0.1696326906815907,0.1975610200859915,0.1140972077345332,0.4644961127268722,0.12552813807307342,0.1663552801621922,0.19590637746871742,0.18705963270521628,0.17170060098612802,0.12971555980617094,0.11178240438946223,0.10238502177640196,0.1,0.1,0.1,0.10134551605659134
0,Non-Crop,0.1648746817495198,0.19677241996278894,0.10061418628402441,0.09615823367876453,0.143951168863291,0.06056646842617439,0.42816526293804125,0.17567693598318235,0.1631959862572995,0.18761789047121477,0.22309324036737382,0.196566217991545,0.19354514983066873,0.16065770160398632,0.13911689723905513,0.11969007266502353,0.1018630407219014,0.12297746230356536,0.11703909573592122
0,Non-Crop,0.17641331922246845,0.2995045280779465,0.13139702695060188,0.1681075011273446,0.1615219438231011,0.08062536207866117,0.4247791672583277,0.12533489652442936,0.21907099437746408,0.19114929449455487,0.2217927605148175,0.19847593004256533,0.17029731767606587,0.19429857418955757,0.17405726104404037,0.12704298644253764,0.1,0.11754221652426185,0.14897238305199978
0,Non-Crop,0.13228028080258564,0.15181811619658397,0.07412014575995415,0.07769797043662982,0.19758737549100538,0.13015371118829894,0.4919153288642067,0.11239815614174178,0.1556327777896833,0.13515066987710384,0.2233662024651094,0.153883953045665,0.16140211775465238,0.1627006356419163,0.1,0.1,0.1,0.1,0.1
